title,content,media,keyword,date
HDDなど転売「7844個」──行政文書流出、ブロードリンクが謝罪　ずさんな管理体制明らかに,"
　神奈川県庁が使っていたファイルサーバのHDDが転売され、個人情報を含むデータが流出した問題で、流出元の情報機器リユース業者ブロードリンク（東京都中央区）は12月9日、流出のいきさつと捜査の状況を記者会見で説明した。同社の独自調査によると、同社元従業員の高橋雄一容疑者は、2016年からHDDやUSBフラッシュメモリの他、スマートフォンやタブレットなどの情報機器を7844台転売していたという。【画像】容疑者は7844個の情報機器を転売していた　記者会見には、ブロードリンクの榊彰一社長、村上崇副社長、深田洋専務取締役、江川正彦取締役、萩藤和明執行役員が登壇した。",ITmedia NEWS,スマホ,2019年 12月 9日
ご存知ですか「近鉄道路」‥津興橋はまもなく架け替えに　三重,"
　近畿地方を中心に名古屋や伊勢志摩などを結ぶ、近鉄電車。
　その「近鉄」の名前が付けられた「道路」が、三重県津市にあります。
　その名も「近鉄道路」。

　（Ｑ：近鉄道路は知ってる？）
　「近鉄道路、あるよ。昔（電車が）通ってたところやろ」
　　　（津市民）

　親しみを込めて呼ばれるこの「近鉄道路」とは、津市の中心部から松阪市との境目までおよそ８．５キロの市道のことです。

　「こちらが国道２３号です。ここから一本入った道路が近鉄道路。スマートフォンで確認すると確かに近鉄道路と書いてあります」
　　（原記者）

　この「近鉄道路」には、正式な名前があるということですが、津の市長も知らないようで、
　「近鉄道路の正式名所は、なかなか今でも言えないかも。
　市道で…搭世橋南郊線が正式名称ですが、それはどこということになる」
　　（津市　前葉泰幸市長）

　この道路、その名の通り、６０年ほど前までは近鉄・伊勢線が通っていました。

　これは当時の写真で、一両編成の電車が鉄橋を渡っています。

　この鉄橋、１９６１年の廃線後に改修され、鉄道から道路の橋としてその役割を変えます。

　今は、「津興橋(つおきばし)」と呼ばれ、１日１万６０００台もの車が通り、市民生活には欠かせない存在に。

　しかし、片側一車線で、中央部分は鉄骨がむき出しの状態。圧迫感があり、ドライバーは慎重に運転して渡っているのです。

　「免許取りたての頃はドキドキ。真ん中に鉄製の中央分離帯があって、スッと車を入れるのが緊張する橋」
　　（津市　前葉泰幸市長）

　作られてから来年で９０年にもなる津興橋。
　老朽化が激しく、地震対策などから津市は橋の架け替えを決定しました。

　完成予定は６年後ですが、まもなく仮設の橋が完成し、１２月中に津興橋は閉鎖されます。

　「鉄道で渡ったいう思い出の市民や車で渡った市民。皆さんそれぞれ思い出のある橋ですよね」
　　（津市　前葉泰幸市長）

　長い歴史を刻んできた近鉄道路は、新しい橋に生まれ変わっても、この名前で市民は使い続けることでしょう。",CBCテレビ,スマホ,2019年 12月 9日
「やめる技術」で無駄＆残念な習慣をなくして効率的な仕事をしよう,"
『今度こそ、やめる技術』（美崎栄一郎 著、あさ出版）で紹介されているのは、「ずっとやめたいと思っているけれど、なかなかやめられない習慣」の数々をやめるための方法。

この本では、ダメな習慣をやめる技術を、それに取り組むことによって「今よりも楽ができる」という視点から選んで紹介しています。また、いくら現状より楽になるからといって実践するのが大変だったら、取り組めません。

ですから、楽に取り組めるという点も重視しました。（「はじめに」より）

「これでいいの？」と感じてしまうほど簡単なものばかりだとはいえ、その効果はどれも実証済みなのだそうです。なぜなら著者自身が、筋金入りの「楽をしたがり」だから。

「楽をする」ということばには、さぼったり手を抜いたりするという印象があるかもしれません。

けれど、要は生きていくうえでムダなことや損なこと、残念なことをなくしていくということ。そういう意味では、「効率的」と似た意味があるというのです。

きょうは第1章「仕事の『やめる技術』」の中から、いくつかをピックアップしてみたいと思います。",ライフハッカー［日本版］,スマホ,2019年 12月 9日
ポケGOのNiantic、Qualcommと共同でARグラスを開発中,"
スマホ無しでポケGOがしたい！

Qualcomm（クアルコム）は最新プロセッサの発表会にて、Pokemon GO（ポケモンGO）のNiantic（ナイアンテック）とARグラス（メガネ）の共同開発を発表しました。

Qualcommは今回、AR／VRプラットフォームのSnapdragon XR2を発表しています。これは前世代のSnapdragon XR1から性能がパワーアップしているだけでなく、5G通信にも対応したヘッドセット向けの新型SoC（チップ）。さらに上画像のように、ARグラスのリファレンス・デザインも発表されているのです。

そして、NianticはQualcommと、数年間にわたるARグラスのハードウェアやソフトウェア、クラウドコンポーネントにおける協力を発表。その結果は、Niantic Creator Programのメンバーに共有され、位置情報を利用したARアプリの開発に役立てるとしているのです。

現時点では、NianticやQualcommからの具体的なアプリ、またはハードウェアに関する発表はありません。しかしNianticが関わるARグラスと聞けば、誰しもが「Pokemon GO対応のARグラス」を期待してしまうはず。街の風景とポケモンたちが一体化する風景を、スマホ越しではなくARグラスで体験してみたい人は多いことでしょう。

もちろんNianticはPokemon GOだけでなく、『ハリー・ポッター:魔法同盟』などの新作ゲームもリリースしています。そして将来的な新作ゲームがARグラスに対応して登場することも、十二分にありえることでしょう。

XR（VR、AR、MR）のなかでも、ARはコンシューマー用途での成果（ゲームなど）が特に期待されている分野。QualcommとNianticが今後ARグラスで計画しているイノベーションが、楽しみで仕方ありません。

Source: The Verge",ギズモード・ジャパン,スマホ,2019年 12月 9日
逮捕の元社員、7800個超出品　行政文書流出、半数はメモリー類,"
　神奈川県の行政文書を保存したハードディスク（HD）が流出した事件で、廃棄処理を請け負った情報機器会社「ブロードリンク」（東京）が9日、都内で初めて記者会見を開き、逮捕された元社員高橋雄一容疑者（51）がインターネットオークションに7844個の電子機器などを出品、落札されていたと明らかにした。

　うち約半数の3904個はHDやスマートフォンなどメモリー機能のある機器類で、同社から持ち出されたものか調査する。榊彰一社長は「多大な迷惑と心配をかけ深くおわび申し上げる」と謝罪した。",共同通信,スマホ,2019年 12月 9日
Xiaomi、5眼カメラ搭載スマホ「Mi Note 10」で日本市場進出,"
　中国Xiaomiは9日(日本時間)、5眼カメラ搭載スマートフォン「Mi Note 10」を筆頭に、日本市場に本格参入すると発表した。Amazon.co.jpでの予約を開始しており、税別価格は52,800円。出荷は12月16日。【この記事に関する別の画像を見る】　また、カメラのレンズを7Pから8Pに変更して画質を向上させ、さらにメモリを8GB、ストレージを256GBに強化した「Mi Note 10 Pro」も同時に予約を開始した。価格は64,800円で、出荷は23日。

　Xiaomiの製品は、スマートバンド「Mi Band」(代理店はTJC)や、傘下の「Black Shark」(代理店はTAKUMI JAPAN)のゲーミングスマートフォンなど、一部製品の国内投入を実現できていたが、今回、「Mi Note 10」および「Mi Band 4」を皮切りに、コンシューマエレクトロニクス全体で本格参入する。

　Mi Note 10は中国で11月初頭に発表された、1億800万画素のメインカメラを含む5つの背面カメラを備えた、カメラ機能特化型のスマートフォン。単に1億800万画素で記録できるだけでなく、撮影した写真をトリミングして、異なるストーリーを切り取るといった使い方も提案している。

　より広い視野角を提供する0.6倍レンズ、ポートレートに特化した50mm相当の2倍ズームレンズや、超望遠の5倍ズームレンズ、そしてマクロレンズを使い分けることができ、「5つのレンズをポケットに収められるサイズにした」と謳う。

　また、マルチフレームのRAW画像を合成して夜でもノイズの少ない写真を撮影する「RAWマルチフレームノイズリダクション」機能や、AIにより動画撮影時のブレを軽減する「ShootSteady video」機能、960fpsのマクロスローモーション機能、数秒のビデオを自動的に組み合わせて見栄えの良い動画を作成する「Vlog」機能などを搭載する。

Mi Note 10のカメラの特徴

　搭載されるOS「MIUI 11」では、自然の音を取り入れた通知音、有機ELディスプレイの特徴を活かした常時オンディスプレイ機能などを搭載。また、2,000以上のプリンタを専用ソフトなしで無線LAN経由で印刷できる機能も内蔵する。

　SoCにはSnapdragon 730G、メモリ6GB、ストレージは128GBなどを搭載。ディスプレイは6.47型のエッジ湾曲型AMOLEDを採用し、画面内指紋センサーを備えた。バッテリ持続時間が2日以上という5,260mAhのバッテリや、30W急速充電対応による65分での満充電なども特徴としている。

　なお、先日のグローバル版Mi Note 10のソフトウェアアップデート(11.0.10.0)により、技適マークや番号が表示されるようになったほか、著作権保護のVidewineも最高のL1になっていることが確認できた。

　同時投入の「Mi Band 4」は、0.95型有機ELディスプレイを備えたスマートバンド。心拍数計測、睡眠状態の計測、ワークアウトのトレース、LINE通知の表示が可能。5気圧防水に対応し、1回の充電で約20時間駆動可能。重量は22.1g。Amazonで本日より予約開始し、23日に発売。税別価格は3,490円。

　このほか、価格が1,899円で18W給電可能な10,000mAhバッテリ、3mm厚釜を採用しWi-Fiでスマホとも連携するIH炊飯器、旅行向けのスーツケースなども順次投入予定としている。

■Xiaomiを支える4大柱

　9日に開かれた製品発表会では、同社のグローバル部門で東アジア地域のゼネラルマネージャーを務めるスティーブン・ワン氏が出席。同社の製品はすでに全世界で90以上の市場で投入され、このうち42の地域では上位5位に入るスマートフォンブランド、そして全世界でも4位のシェアを獲得していることを説明した。

　Xiaomiは設立からわずか9年でフォーチュン500入りを果たし、ここまで成長できたのだが、これにはハードウェア製造パートナーに出資して複数のプロジェクトを同時に展開している独自のビジネスモデルのみならず、4つの柱が支えているという。それがイノベーション、デザイン、品質、そして適正な価格だ。

　イノベーションについて、直近に投入した5G対応スマホ「Mi MIX 3 5G」や、筐体をディスプレイが一周して包むようなかたちの「MIX Alpha」といった業界最先端のイノベーションを開発していることをアピール。

　一方デザインについては、Philippe Starck氏と協業してデザインした「Mi MIX」などが全世界的に評価され、美術館やデザインセンターで展示されている実績や、Dot Redや日本のグッドデザインなどでの受賞歴を挙げた。

　品質については、さまざまな利用シーンを想定したカメラのテストや、各々の地域の使い方や気候にマッチした製品設計をしていることをアピール。長期的に継続できるビジネスを見据え、品質を重視していることを紹介した。

　そして適正な価格については、「Xiaomiのハードウェア事業全体の純利益は5%を超えたことがない」として紹介し、ユーザーに対し原価に近い価格で製品を提供していることを強調した。Xiaomiはインターネットサービスも展開しており、利益率の高いビジネスはそちらのほうだとしている。",Impress Watch,スマホ,2019年 12月 9日
きゃりーぱみゅぱみゅ、原宿・竹下通りをフラッグジャック！「お母さんに見てもらわなきゃ」,"
きゃりーぱみゅぱみゅが、12月9日に東京・原宿の竹下通りにあるいちご飴専門店「ストロベリーフェチ」で行われた「渋谷キャッシュレスプロジェクト　一日店長イベント」に登場し、自身が「メルペイ」を活用する様子や、2019年の振り返りについて語った。【写真を見る】意外にもあまり「メルペロキャンディー」のようなものは食べたことがない⁉スマホ決済サービス「メルペイ」において、現在開催中の若年層へのキャッシュレス化推進プロジェクト「友達招待キャンペーン すすメルペイ第2弾」の年末年始特別企画「あけおメルクリ」キャンペーンが、12月9日から2020年1月9日(木)まで行われる。

■ 「メルカリ」では売る専⁉

キャンディーをイメージした、水色のエプロンコスチュームで登場したきゃりーぱみゅぱみゅは、自分の顔とメルペイのポスターでフラッグジャックされた竹下通りにびっくりしたと驚いた表情をしつつ、「お母さんに報告して見てもらわなきゃ」とはしゃぐ様子も。

最近、パーティー用に購入したが、なかなか使わなかったクラッチバッグがフリマアプリ「メルカリ」で売れたといい、「売り上げが『メルペイ』のポイントとして使用できるので、原宿の街で使いたい」と意気込んでいた。

「私は売る専ですが」と明かすも、すでに「メルカリ」を使いこなしている様子。さらに、便利でスマートに決済できるキャッシュレスの利便性をアピールし、「バッグからお財布を出さずに済むので、原宿にくる若い子にも使ってほしい」と語った。

■ 新しいことに挑戦した一年

2019年を振り返ってどのような年だったか、という問いには「新しいことに挑戦した一年」と答え、仕事では京都で歌舞伎とコラボしたライブ公演「きゃりーかぶきかぶき」、プライベートでは「メルカリ」をはじめたこと、と仕事もプライベートも新しいことに挑戦し、充実した一年になったようだ。

スペシャルコラボスイーツのストロベリーとシャインマスカットを挟んで飴でコーティングした「メルペロキャンディー」の販売を実演したきゃりーぱみゅぱみゅは「緊張した」と話し、「ぜひ写真に撮ってほしいです」とグーポーズで一日店長の務めを果たした。（ザテレビジョン）",ザテレビジョン,スマホ,2019年 12月 9日
銀行振り込みを開始　スマホ決済で初　LINEペイ,"
　LINEは9日、スマートフォン決済「LINEペイ」で、個人や企業の銀行口座に振り込みができるサービスを始めた。口座番号が分からない場合でも名前と、電話番号かメールアドレスが分かれば振り込みが可能。スマホ決済で他人の銀行口座へ振り込みができるサービスは初めて。

　LINEは習い事の月謝や商品代金、家賃の支払いなどの利用を想定。スマホ決済は事業者が乱立しており、新たなサービスで利便性を高め、利用者増につなげる。　",時事通信,スマホ,2019年 12月 9日
1つは『SNSには“悪い大人”がいる』…ツイッター等に潜む危険性 親子で知っておきたい3つのコト,"
　ツイッターやLINEなどのSNSを通じて、子どもたちが犯罪に巻き込まれるケースが増えるなか、岐阜市小学校で、親子で「SNS」に潜む危険を学ぶ授業が行われました。実際に最近も事件があった…大阪の連れ去りで“出会い”に…親が知らないSNS『ひま部』とは SNSとその危険性、まず大人が理解を　岐阜市内の小学校で行われた親子授業。SNSでのトラブルに巻き込まれないためのポイントを学ぶ教室です。

KDDIスマホ・ケータイ安全教室 駒田さん：
「ネットというものは、お友達同士がつながっているわけじゃなくて、その中には悪い人も何人かいますので、トラブルにならないように気を付けてほしい」

岐阜中警察署 舟口少年補導官：
「(スマートフォンは)いろんな機能があってすごく便利です。でもすごく便利なんだけど、危険なこともあります」

　講師として招かれたのは、岐阜県警の警察官と、携帯電話会社の職員です。

　今や自分のスマホを持っている割合は、総務省のデータによりますと13歳から19歳までで『8割以上』。6歳から12歳でも3割以上になります。

　そして、SNSをきっかけに犯罪被害にあった子どもは、警察庁のデータによりますと2017年は1813人と増加傾向です。",東海テレビ,スマホ,2019年 12月 9日
「NFCタグ」活用で新サービス。JR東、ソニー、DNP等,"
JR東日本、アクアビットスパイラルズ、ソニー、大日本印刷の4社は、タッチするだけでサービスを利用できる、NFCタグをつかった新サービスの技術検証を開始した。【この記事に関する別の画像を見る】NFCタグは非接触型ICチップを内蔵する小型の紙やシール状のもので、スマートフォンなどで情報を読み取ることができる。小型のためさまざまな場所に貼り付け、設置が可能。NFCタグがあれば、決済端末などを用意しなくてもスマートフォンでキャッシュレス決済を使うサービスを利用できるため、その応用範囲を探る試み。QRコードと役割が似ているが、撮影による複製ができないなどセキュリティ上のメリットがある。

今回の試みでは、NFCタグにタッチするだけで、チケットの確認や支払いなどができる利用シーンを想定。スタジアムでのドリンク購入、NFCタグ指定の場所へのタクシー配車、レストランのテーブルでの注文会計といった領域を検証する。これらを、スマートフォンのNFC機能「リーダー/ライターモード」を使ってNFCタグ内の情報を読み取ることによって実現する。",Impress Watch,スマホ,2019年 12月 9日
Xiaomi、「1億画素カメラ」搭載スマホで日本参入　スマート炊飯器も発売,"
　中国Xiaomi（シャオミ）は12月9日（日本時間）、1億800万画素のカメラを搭載するスマートフォン「Mi Note 10」「Mi Note 10 Pro」などを日本で発売すると発表した。スマホアプリで遠隔操作できる「Mi IH炊飯器」も引っ提げ、中国4位のスマホメーカーが日本市場に参入する。【画像】スマート炊飯器「Mi IH炊飯器」　目玉のMi Note 10は、1億800万画素のレンズに加え、500万画素の望遠レンズ、1200万画素の望遠レンズ、2000万画素の超広角レンズ、200万画素のマクロレンズを搭載。0.6～50倍までズームに対応する。メインメモリは6GB、ストレージは128GB。9日から予約を受け付け、16日に発売する。価格は5万2800円（以下、税別）。

　上位モデルのMi Note 10 Proは、メインカメラのレンズが8枚構成で、メインメモリが8GB、ストレージが256GB。9日から予約を受け付け、23日に発売する。価格は6万4800円。

　ウェアラブルデバイス「Mi スマートバンド4」も発売。腕時計や活動量計としての用途の他、スマホと連携し、メッセージやアプリの通知、再生中の音楽の表示も可能。9日から予約を受け付け、23日に発売する。価格は3490円。

　この他、スマート炊飯器「Mi IH炊飯器」（9999円）、モバイルバッテリー「10000 mAh Mi 18W急速充電 パワーバンク3」（1899円）、「Xiaomi メタルキャリーオンスーツケース 20インチ」（1万7900円）と「Xiaomi スーツケース クラシック 20インチ」（7990円）も2019年内に発売する。

　Xiaomiのスティーブン・ワング氏（東アジア担当ゼネラルマネージャー）は「当社は、世界90以上の国と地域で製品を展開し、それら多くの国と地域でリーダーとしての足場を築いている。日本参入を発表することで、グローバル展開が大きく前進する」と意気込んでいる。",ITmedia NEWS,スマホ,2019年 12月 9日
